Date,Open,High,Low,Close,Volume,Adj Close
2015-10-28,55.00,55.28,52.46,53.08,1181200,53.08
2015-10-27,54.60,57.25,51.08,55.18,2284200,55.18
2015-10-26,52.01,57.04,52.00,56.76,2674200,56.76
2015-10-23,53.40,53.40,50.70,51.85,2411300,51.85
2015-10-22,44.18,49.29,44.18,49.29,1582800,49.29
2015-10-21,47.26,48.26,43.33,44.81,3090600,44.81
2015-10-20,47.35,48.98,46.65,48.14,2091300,48.14
2015-10-19,48.00,49.60,46.60,47.44,3429400,47.44
2015-10-16,42.84,46.67,42.83,46.67,2656000,46.67
2015-10-15,39.95,42.50,39.88,42.43,2297500,42.43
2015-10-14,41.00,41.98,40.42,40.63,2103700,40.63
2015-10-13,40.90,41.72,40.21,40.89,1718500,40.89
2015-10-12,39.00,41.45,38.67,41.16,1562200,41.16
2015-10-09,39.10,39.25,38.23,38.85,1035200,38.85
2015-10-08,38.50,39.50,37.60,39.11,1457200,39.11
2015-10-07,37.11,37.11,37.11,37.11,000,37.11
2015-10-06,37.11,37.11,37.11,37.11,000,37.11
2015-10-05,37.11,37.11,37.11,37.11,000,37.11
2015-10-02,37.11,37.11,37.11,37.11,000,37.11
2015-10-01,37.11,37.11,37.11,37.11,000,37.11
2015-09-30,37.00,38.28,36.97,37.11,655200,37.11
2015-09-29,37.18,37.99,36.65,36.98,1058200,36.98
2015-09-28,36.32,36.32,36.32,36.32,000,36.32
2015-09-25,39.50,39.86,36.32,36.32,2005700,36.32
2015-09-24,40.97,41.51,39.47,40.36,2921000,40.36
2015-09-23,36.00,40.92,35.20,40.70,3761800,40.70
2015-09-22,38.20,39.74,36.78,37.20,2319100,37.20
2015-09-21,32.41,36.53,32.41,36.53,1855800,36.53
2015-09-18,32.91,33.80,32.52,33.21,781100,33.21
2015-09-17,33.70,36.00,32.45,32.57,1496400,32.57
2015-09-16,30.80,33.69,30.60,33.66,1563000,33.66
2015-09-15,31.98,33.82,30.63,30.63,1216600,30.63
2015-09-14,37.88,38.50,34.03,34.03,2350600,34.03
2015-09-11,36.68,38.73,36.41,37.81,1844800,37.81
2015-09-10,38.00,39.98,36.70,36.70,2728700,36.70
2015-09-09,36.10,38.10,35.72,37.55,1578100,37.55
2015-09-08,33.80,37.20,32.85,36.48,1367200,36.48
2015-09-07,31.99,35.06,31.99,33.85,1331300,33.85
2015-09-04,31.87,31.87,31.87,31.87,000,31.87
2015-09-03,31.87,31.87,31.87,31.87,000,31.87
2015-09-02,30.80,33.51,29.60,31.87,1269800,31.87
2015-09-01,34.68,34.68,32.28,32.28,817400,32.28
2015-08-31,37.00,38.40,35.50,35.87,1534600,35.87
2015-08-28,35.50,38.40,34.58,38.35,1492600,38.35
2015-08-27,34.86,36.21,32.32,34.92,1225700,34.92
2015-08-26,35.50,37.34,32.01,34.21,1787200,34.21
2015-08-25,34.94,36.25,34.94,34.94,904900,34.94
2015-08-24,40.61,40.65,38.82,38.82,464000,38.82
2015-08-21,45.20,47.08,42.20,43.13,1093600,43.13
2015-08-20,45.80,46.86,43.18,46.37,1453200,46.37
2015-08-19,44.30,47.26,41.44,46.36,1586900,46.36
2015-08-18,48.96,50.90,45.55,45.55,1652100,45.55
2015-08-17,51.20,51.20,48.60,50.61,1283600,50.61
2015-08-14,51.25,51.97,50.13,51.30,1671300,51.30
2015-08-13,50.00,52.00,48.10,51.14,1292000,51.14
2015-08-12,51.93,52.42,50.00,50.23,1735100,50.23
2015-08-11,53.39,55.80,51.50,52.59,2778300,52.59
2015-08-10,51.70,54.66,51.01,53.36,2275800,53.36
2015-08-07,48.99,52.80,48.99,51.01,1908300,51.01
2015-08-06,51.30,52.90,49.51,49.97,2272900,49.97
2015-08-05,48.87,53.97,47.05,53.29,4140900,53.29
2015-08-04,44.69,49.10,44.10,49.08,2760400,49.08
2015-08-03,46.00,47.88,43.20,45.01,1993300,45.01
2015-07-31,44.93,49.99,44.93,47.10,1946100,47.10
2015-07-30,49.40,51.97,46.82,47.50,2715800,47.50
2015-07-29,45.22,49.62,42.01,49.62,2415600,49.62
2015-07-28,45.33,50.16,45.11,45.11,2308600,45.11
2015-07-27,53.11,56.32,50.12,50.12,2179800,50.12
2015-07-24,59.01,61.60,52.93,55.69,3658700,55.69
2015-07-23,56.68,61.66,55.20,58.81,2831500,58.81
2015-07-22,58.90,59.42,54.80,56.97,2671900,56.97
2015-07-21,51.18,58.27,48.66,58.27,3171600,58.27
2015-07-20,51.26,55.02,49.13,52.97,3627700,52.97
2015-07-17,45.66,50.02,44.01,50.02,2318400,50.02
2015-07-16,37.59,45.93,37.59,45.47,3181900,45.47
2015-07-15,47.80,47.80,40.20,41.77,4465100,41.77
2015-07-14,43.96,43.96,43.00,43.96,1399200,43.96
2015-07-13,39.96,39.96,39.96,39.96,387500,39.96
2015-07-10,36.20,36.33,35.01,36.33,711000,36.33
2015-07-09,29.20,33.03,29.20,33.03,2483200,33.03
2015-07-08,30.03,30.94,30.03,30.03,1740400,30.03
2015-07-07,35.60,36.00,33.37,33.37,1183200,33.37
2015-07-06,43.30,43.30,35.42,37.08,3177500,37.08
2015-07-03,42.60,45.29,39.30,39.36,1912300,39.36
2015-07-02,48.22,49.97,43.60,43.60,1829300,43.60
2015-07-01,52.49,56.88,48.35,48.43,2591100,48.43
2015-06-30,47.95,53.97,45.10,53.72,2263600,53.72
2015-06-29,57.19,57.20,50.11,50.11,1593200,50.11
2015-06-26,59.58,59.58,55.68,55.68,2240600,55.68
2015-06-25,64.62,64.62,61.58,61.87,2225500,61.87
2015-06-24,66.80,67.28,61.23,64.62,2707700,64.62
2015-06-23,63.50,68.88,62.78,65.85,2700700,65.85
2015-06-22,69.75,69.75,69.75,69.75,000,69.75
2015-06-19,72.50,72.88,69.75,69.75,1649300,69.75
2015-06-18,83.00,83.00,77.26,77.50,3397600,77.50
2015-06-17,86.15,92.67,82.99,85.84,4728700,85.84
2015-06-16,80.50,88.50,79.53,86.15,4603300,86.15
2015-06-15,86.00,86.00,79.23,82.42,4307600,82.42
2015-06-12,86.10,89.98,82.18,88.03,7562700,88.03
2015-06-11,79.00,85.94,78.00,85.87,6093300,85.87
2015-06-10,75.55,82.56,75.20,80.85,4167000,80.85
2015-06-09,80.80,83.04,77.50,78.59,4172000,78.59
2015-06-08,78.00,84.80,76.00,82.87,6267600,82.87
2015-06-05,76.37,81.68,75.00,79.33,5699800,79.33
2015-06-04,80.00,80.96,74.72,75.09,5469100,75.09
2015-06-03,83.99,86.97,81.80,83.02,6222600,83.02
2015-06-02,84.99,85.02,80.91,84.67,9880700,84.67
2015-06-01,96.00,96.00,89.90,89.90,6182900,89.90
2015-05-29,96.81,117.95,96.81,99.89,10953400,99.89
2015-05-28,131.47,131.47,107.57,107.57,1714000,107.57
2015-05-27,119.52,119.52,119.52,119.52,93300,119.52
2015-05-26,108.65,108.65,108.65,108.65,142700,108.65
2015-05-25,98.77,98.77,94.73,98.77,1737900,98.77
2015-05-22,89.79,89.79,85.00,89.79,1649100,89.79
2015-05-21,80.89,81.63,78.50,81.63,2037100,81.63
2015-05-20,71.99,74.21,67.46,74.21,4612000,74.21
2015-05-19,67.46,67.46,55.81,67.46,9500500,67.46
2015-05-18,61.33,61.33,61.33,61.33,194800,61.33
2015-05-15,55.01,55.75,53.65,55.75,1825100,55.75
2015-05-14,48.48,50.68,48.48,50.68,3947500,50.68
2015-05-13,42.01,46.07,42.01,46.07,7191100,46.07
2015-05-12,39.00,41.88,38.99,41.88,9268600,41.88
2015-05-11,35.20,38.07,35.01,38.07,7776500,38.07
2015-05-08,31.88,34.61,31.31,34.61,10106300,34.61
2015-05-07,34.00,34.00,31.46,31.46,9899500,31.46
2015-05-06,34.95,34.95,34.00,34.95,3242200,34.95
2015-05-05,31.77,31.77,31.77,31.77,155200,31.77
2015-05-04,28.88,28.88,28.88,28.88,47300,28.88
2015-05-01,26.25,26.25,26.25,26.25,000,26.25
2015-04-30,26.25,26.25,26.25,26.25,36100,26.25
2015-04-29,23.86,23.86,23.86,23.86,38000,23.86
2015-04-28,21.69,21.69,21.69,21.69,22800,21.69
2015-04-27,19.72,19.72,19.72,19.72,11800,19.72
2015-04-24,17.93,17.93,17.93,17.93,12300,17.93
2015-04-23,16.30,16.30,16.30,16.30,23100,16.30
