Date,Open,High,Low,Close,Volume,Adj Close
2015-10-27,21.05,21.68,20.70,21.58,53282100,21.58
2015-10-26,21.90,22.20,21.41,21.65,96725100,21.65
2015-10-23,20.84,21.35,20.50,21.28,63911800,21.28
2015-10-22,20.20,20.61,19.93,20.58,50896600,20.58
2015-10-21,21.79,21.90,20.07,20.30,92566200,20.20
2015-10-20,21.58,21.76,21.05,21.71,71069600,21.60
2015-10-19,21.10,22.25,21.10,21.62,133888800,21.51
2015-10-16,20.88,21.24,20.58,21.04,103258200,20.94
2015-10-15,19.95,20.64,19.91,20.62,68827800,20.52
2015-10-14,20.15,20.59,20.01,20.02,60897000,19.92
2015-10-13,20.31,20.48,20.02,20.29,56074100,20.19
2015-10-12,19.80,20.96,19.58,20.59,101042000,20.49
2015-10-09,19.22,19.96,19.18,19.68,70670200,19.58
2015-10-08,19.60,19.62,19.17,19.22,66136300,19.13
2015-10-07,18.60,18.60,18.60,18.60,000,18.51
2015-10-06,18.60,18.60,18.60,18.60,000,18.51
2015-10-05,18.60,18.60,18.60,18.60,000,18.51
2015-10-02,18.60,18.60,18.60,18.60,000,18.51
2015-10-01,18.60,18.60,18.60,18.60,000,18.51
2015-09-30,18.55,18.99,18.48,18.60,34637000,18.51
2015-09-29,18.37,19.05,18.13,18.51,38340100,18.42
2015-09-28,18.43,18.79,18.11,18.76,31967700,18.67
2015-09-25,18.88,19.09,18.27,18.40,46731200,18.31
2015-09-24,19.26,19.36,18.88,19.05,60586700,18.96
2015-09-23,19.54,19.81,19.05,19.14,80560100,19.05
2015-09-22,19.20,20.25,19.04,20.02,138227600,19.92
2015-09-21,18.10,18.96,18.00,18.89,47896500,18.80
2015-09-18,18.65,18.76,18.27,18.53,37715800,18.44
2015-09-17,18.65,19.30,18.35,18.43,86785300,18.34
2015-09-16,17.61,19.13,17.45,18.98,77897900,18.89
2015-09-15,18.00,18.46,17.50,17.55,57417900,17.46
2015-09-14,19.77,19.78,18.00,18.25,82426300,18.16
2015-09-11,19.79,20.06,19.48,19.66,45560400,19.56
2015-09-10,20.13,20.27,19.71,19.82,66806400,19.72
2015-09-09,19.99,20.97,19.82,20.51,131610000,20.41
2015-09-08,18.90,20.08,18.76,19.98,72514800,19.88
2015-09-07,19.02,19.72,18.80,18.94,72374700,18.85
2015-09-04,18.71,18.71,18.71,18.71,000,18.62
2015-09-03,18.71,18.71,18.71,18.71,000,18.62
2015-09-02,18.88,20.08,18.50,18.71,79235900,18.62
2015-09-01,19.90,20.89,18.76,19.67,87571700,19.57
2015-08-31,21.00,21.00,19.70,19.99,103870100,19.89
2015-08-28,20.30,21.27,19.90,21.14,138621900,21.04
2015-08-27,19.51,20.29,18.80,20.24,112991300,20.14
2015-08-26,19.28,20.25,18.20,18.95,131174600,18.86
2015-08-25,19.25,20.17,18.76,18.76,132366400,18.67
2015-08-24,22.01,22.49,20.84,20.84,106487400,20.74
2015-08-21,23.72,24.04,23.00,23.16,77330900,23.05
2015-08-20,24.80,24.90,24.00,24.08,64117800,23.96
2015-08-19,24.09,25.10,23.69,25.07,98739100,24.95
2015-08-18,26.58,27.50,24.10,24.56,145492600,24.44
2015-08-17,26.98,27.06,26.02,26.43,87254800,26.30
2015-08-14,27.23,27.46,26.91,27.08,94169900,26.95
2015-08-13,26.87,27.30,26.38,27.05,80047100,26.92
2015-08-12,26.78,27.73,26.65,26.87,99997300,26.74
2015-08-11,27.19,27.64,26.90,26.99,125165600,26.86
2015-08-10,26.21,28.08,25.88,27.54,195364500,27.40
2015-08-07,25.76,26.49,25.76,26.09,73221500,25.96
2015-08-06,25.78,26.55,25.58,25.77,50607600,25.64
2015-08-05,26.80,27.00,26.18,26.22,73182200,26.09
2015-08-04,26.22,27.27,25.91,27.13,107286000,27.00
2015-08-03,25.95,26.45,25.18,26.17,78805300,26.04
2015-07-31,26.18,27.13,25.80,26.40,85418600,26.27
2015-07-30,27.10,28.11,26.50,26.65,127825500,26.52
2015-07-29,27.50,27.77,26.20,27.69,128707300,27.55
2015-07-28,24.24,28.13,23.48,27.70,316081300,27.56
2015-07-27,27.50,27.97,25.57,25.57,170324300,25.44
2015-07-24,29.78,29.86,28.17,28.41,185325600,28.27
2015-07-23,28.68,29.98,28.51,29.59,214972700,29.44
2015-07-22,28.78,29.50,28.49,28.64,147120700,28.50
2015-07-21,27.89,29.58,27.51,28.71,175059500,28.57
2015-07-20,29.00,29.26,28.00,28.37,169453800,28.23
2015-07-17,27.65,29.88,27.33,29.36,194051400,29.22
2015-07-16,26.55,28.75,25.70,27.64,168020700,27.50
2015-07-15,29.56,30.38,27.34,27.34,245602800,27.21
2015-07-14,31.35,32.25,29.95,30.38,342775700,30.23
2015-07-13,31.50,33.98,30.38,32.82,448924400,32.66
2015-07-10,28.50,31.32,28.47,31.32,367948200,31.17
2015-07-09,23.29,28.47,23.29,28.47,388972300,28.33
2015-07-08,25.88,25.88,25.88,25.88,42357000,25.75
2015-07-07,30.00,30.90,28.76,28.76,281586300,28.62
2015-07-06,32.56,32.56,29.80,31.95,429413000,31.79
2015-07-03,30.01,33.30,28.31,29.60,331084300,29.45
2015-07-02,35.80,35.88,31.35,31.42,355393400,31.27
2015-07-01,36.00,37.30,34.03,34.82,529359000,34.65
2015-06-30,30.68,34.34,29.18,34.34,521100300,34.17
2015-06-29,31.22,31.22,29.18,31.22,314822900,31.07
2015-06-26,23.65,28.38,23.65,28.38,2068000,28.24
