Date,Open,High,Low,Close,Volume,Adj Close
2015-10-28,17.25,17.40,16.21,16.38,43794800,16.38
2015-10-27,16.85,17.84,16.51,17.64,53248600,17.64
2015-10-26,18.00,18.00,16.30,17.06,58396900,17.06
2015-10-23,17.99,18.21,17.46,17.95,83806500,17.95
2015-10-22,17.65,18.89,16.98,18.47,105353500,18.47
2015-10-21,17.65,18.35,16.74,17.17,136941200,17.17
2015-10-20,14.91,16.68,14.50,16.68,71259600,16.68
2015-10-19,14.61,15.66,14.38,15.16,74324600,15.16
2015-10-16,14.62,15.20,14.00,14.37,74070900,14.37
2015-10-15,12.81,13.86,12.77,13.82,52810000,13.82
2015-10-14,12.75,13.80,12.53,13.01,54721900,13.01
2015-10-13,12.51,12.92,12.45,12.82,37800200,12.82
2015-10-12,11.88,13.00,11.88,12.75,51430200,12.75
2015-10-09,11.68,12.15,11.58,11.84,35511200,11.84
2015-10-08,11.52,11.95,11.33,11.70,37238700,11.70
2015-10-07,11.07,11.07,11.07,11.07,000,11.07
2015-10-06,11.07,11.07,11.07,11.07,000,11.07
2015-10-05,11.07,11.07,11.07,11.07,000,11.07
2015-10-02,11.07,11.07,11.07,11.07,000,11.07
2015-10-01,11.07,11.07,11.07,11.07,000,11.07
2015-09-30,11.18,11.33,10.90,11.07,18340900,11.07
2015-09-29,11.26,11.39,10.86,11.10,32319500,11.10
2015-09-28,11.12,11.12,11.12,11.12,000,11.12
2015-09-25,11.90,12.03,11.00,11.12,50046400,11.12
2015-09-24,11.50,12.28,10.99,11.83,58421000,11.83
2015-09-23,10.83,11.67,10.80,11.28,49622700,11.28
2015-09-22,11.09,11.37,10.82,11.19,43524100,11.19
2015-09-21,10.80,11.45,10.36,11.32,54985700,11.32
2015-09-18,10.16,10.90,9.93,10.90,50274700,10.90
2015-09-17,10.25,10.88,9.88,9.91,44740500,9.91
2015-09-16,9.30,10.16,9.30,10.16,35526100,10.16
2015-09-15,9.71,10.05,9.20,9.24,36376400,9.24
2015-09-14,11.25,11.57,10.17,10.22,71920800,10.22
2015-09-11,10.27,11.30,10.27,11.30,69034300,11.30
