Date,Open,High,Low,Close,Volume,Adj Close
2015-10-28,15.90,16.10,15.48,15.55,4751400,15.55
2015-10-27,16.29,16.35,15.19,16.13,5598600,16.13
2015-10-26,16.09,16.77,16.09,16.30,5816900,16.30
2015-10-23,15.64,16.16,15.45,15.98,5495300,15.98
2015-10-22,14.97,15.72,14.80,15.64,5740700,15.64
2015-10-21,16.98,17.15,15.28,15.28,9284000,15.28
2015-10-20,16.52,17.03,16.29,16.98,7375600,16.98
2015-10-19,16.70,17.20,16.38,16.89,9849700,16.89
2015-10-16,16.45,16.49,15.97,16.35,7799000,16.35
2015-10-15,15.50,16.18,15.50,16.16,6508400,16.16
2015-10-14,16.00,16.55,15.74,15.77,7480800,15.77
2015-10-13,15.80,16.45,15.70,16.18,7443300,16.18
2015-10-12,15.21,16.27,15.21,15.91,8981500,15.91
2015-10-09,15.20,15.40,14.90,15.28,7732100,15.28
2015-10-08,16.00,16.00,15.12,15.31,12291100,15.31
2015-10-07,14.58,14.58,14.58,14.58,000,14.58
2015-10-06,14.58,14.58,14.58,14.58,000,14.58
2015-10-05,14.58,14.58,14.58,14.58,000,14.58
2015-10-02,14.58,14.58,14.58,14.58,000,14.58
2015-10-01,14.58,14.58,14.58,14.58,000,14.58
2015-09-30,13.30,14.58,13.28,14.58,4901300,14.58
2015-09-29,13.13,13.47,13.13,13.25,2232300,13.25
2015-09-28,13.34,13.34,13.34,13.34,000,13.34
2015-09-25,14.37,14.37,13.00,13.34,4684900,13.34
2015-09-24,14.15,14.79,14.00,14.27,5283100,14.27
2015-09-23,13.92,14.09,13.57,13.87,3857800,13.87
2015-09-22,13.94,14.28,13.80,14.03,5421600,14.03
2015-09-21,13.10,14.18,12.91,14.06,5114500,14.06
2015-09-18,13.20,13.60,12.88,13.25,3937600,13.25
2015-09-17,13.10,13.86,12.81,12.88,6200900,12.88
2015-09-16,11.97,13.07,11.97,13.07,3694600,13.07
