Date,Open,High,Low,Close,Volume,Adj Close
2015-10-27,30.38,30.38,29.11,30.01,7996400,30.01
2015-10-26,30.49,31.33,30.00,30.72,9866300,30.72
2015-10-23,30.01,30.50,29.51,30.18,9775600,30.18
2015-10-22,29.71,30.48,28.65,30.31,13329400,30.31
2015-10-21,33.50,33.99,30.06,30.06,15692300,30.06
2015-10-20,33.89,33.89,33.06,33.40,12753300,33.40
2015-10-19,32.15,34.10,32.03,34.00,20814100,34.00
2015-10-16,32.79,32.79,31.60,32.06,10668500,32.06
2015-10-15,31.60,32.60,31.25,32.54,10147400,32.54
2015-10-14,32.96,33.48,31.00,31.81,11025200,31.81
2015-10-13,32.63,33.49,32.47,32.93,13077100,32.93
2015-10-12,31.93,33.26,31.87,32.78,19896600,32.78
2015-10-09,32.40,32.65,31.61,31.94,6888500,31.94
2015-10-08,32.93,33.30,32.29,32.72,9456000,32.72
2015-10-07,32.27,32.27,32.27,32.27,000,32.27
2015-10-06,32.27,32.27,32.27,32.27,000,32.27
2015-10-05,32.27,32.27,32.27,32.27,000,32.27
2015-10-02,32.27,32.27,32.27,32.27,000,32.27
2015-10-01,32.27,32.27,32.27,32.27,000,32.27
2015-09-30,32.63,32.87,31.70,32.27,5281300,32.27
2015-09-29,32.60,33.94,32.38,32.68,5309800,32.68
2015-09-28,34.05,34.05,34.05,34.05,000,34.05
2015-09-25,34.39,36.00,32.00,34.05,11476100,34.05
2015-09-24,33.83,34.90,33.83,34.82,9622800,34.82
2015-09-23,34.68,35.67,32.80,34.15,13491900,34.15
2015-09-22,33.34,36.60,32.58,35.75,18026300,35.75
2015-09-21,30.76,33.98,30.33,33.34,17711600,33.34
2015-09-18,30.99,34.58,30.99,32.48,22742300,32.48
2015-09-17,35.10,35.98,34.43,34.43,8824900,34.43
2015-09-16,38.98,39.97,37.58,38.25,37562100,38.25
2015-09-15,38.85,39.99,37.20,37.96,13509900,37.96
2015-09-14,41.30,41.30,37.46,38.85,15999300,38.85
2015-09-11,43.73,43.73,41.00,41.37,15275600,41.37
2015-09-10,40.00,44.00,39.47,43.17,24664700,43.17
2015-09-09,40.00,43.38,38.52,41.59,29860800,41.59
2015-09-08,39.52,41.05,37.95,40.93,33117000,40.93
2015-09-07,38.00,41.10,37.37,39.52,26301800,39.52
2015-09-04,38.79,38.79,38.79,38.79,000,38.79
2015-09-03,38.79,38.79,38.79,38.79,000,38.79
2015-09-02,37.20,40.45,33.62,38.79,20824800,38.79
2015-09-01,39.02,41.08,37.20,37.36,14765800,37.36
2015-08-31,37.60,40.26,36.80,40.26,16129600,40.26
2015-08-28,33.57,36.60,32.65,36.60,10522100,36.60
2015-08-27,32.22,33.60,30.60,33.27,8439500,33.27
