Date,Open,High,Low,Close,Volume,Adj Close
2015-10-28,18.17,19.84,17.86,19.15,27290700,19.15
2015-10-27,18.50,18.50,17.60,18.32,13346500,18.32
2015-10-26,18.67,19.20,18.54,18.78,18719400,18.78
2015-10-23,18.14,19.20,17.80,19.04,21145400,19.04
2015-10-22,17.66,18.29,17.54,18.24,16991500,18.24
2015-10-21,18.76,19.20,17.25,18.04,24405100,18.04
2015-10-20,18.36,18.67,18.01,18.61,16231400,18.61
2015-10-19,19.30,19.30,18.34,18.61,21736200,18.61
2015-10-16,18.80,19.32,18.51,19.28,25908500,19.28
2015-10-15,18.90,19.20,18.49,19.14,29901100,19.14
2015-10-14,18.40,19.50,17.85,18.10,30872400,18.10
2015-10-13,17.75,18.10,17.49,17.92,23285800,17.92
2015-10-12,16.80,18.29,16.64,18.29,29254800,18.29
2015-10-09,15.71,17.10,15.45,16.63,25942000,16.63
2015-10-08,15.94,15.94,15.49,15.85,17400300,15.85
2015-10-07,15.12,15.12,15.12,15.12,000,15.12
2015-10-06,15.12,15.12,15.12,15.12,000,15.12
2015-10-05,15.12,15.12,15.12,15.12,000,15.12
2015-10-02,15.12,15.12,15.12,15.12,000,15.12
2015-10-01,15.12,15.12,15.12,15.12,000,15.12
2015-09-30,14.95,15.50,14.93,15.12,11144100,15.12
2015-09-29,15.01,15.28,14.76,15.04,13309200,15.04
2015-09-28,16.19,16.19,16.19,16.19,000,16.19
2015-09-25,16.52,17.13,16.01,16.19,32904400,16.19
2015-09-24,15.31,15.84,15.27,15.57,15290700,15.57
2015-09-23,15.38,15.42,14.87,15.16,18300000,15.16
2015-09-22,15.90,16.48,15.51,15.96,22456700,15.96
2015-09-21,15.65,16.47,15.62,16.23,21334600,16.23
2015-09-18,16.00,16.59,15.48,15.83,26084200,15.83
2015-09-17,15.62,16.55,15.25,15.56,32923600,15.56
2015-09-16,13.80,15.80,13.69,15.25,24091200,15.25
2015-09-15,15.20,15.40,14.38,14.38,17522200,14.38
2015-09-14,15.01,16.27,14.68,15.98,33174100,15.98
2015-09-11,15.23,15.45,14.57,14.97,13265800,14.97
2015-09-10,15.28,15.80,14.88,14.99,22848300,14.99
2015-09-09,14.98,16.22,14.80,16.17,22491000,16.17
2015-09-08,14.30,15.10,13.52,14.85,18456000,14.85
2015-09-07,15.00,16.34,14.50,14.67,21442700,14.67
2015-09-04,15.85,15.85,15.85,15.85,000,15.85
2015-09-03,15.85,15.85,15.85,15.85,000,15.85
2015-09-02,15.85,17.40,15.85,15.85,23975700,15.85
2015-09-01,17.03,18.03,16.60,17.61,32496800,17.61
2015-08-31,17.35,17.70,16.50,16.76,22046500,16.76
2015-08-28,16.00,17.92,15.37,17.92,38761400,17.92
2015-08-27,16.88,17.80,16.06,16.29,36202200,16.29
2015-08-26,18.00,20.30,17.84,17.84,43970500,17.84
2015-08-25,20.80,23.28,19.82,19.82,54417100,19.82
2015-08-24,19.11,23.07,18.89,22.02,59334400,22.02
2015-08-21,21.39,22.39,20.38,20.99,56027700,20.99
2015-08-20,18.95,20.35,18.94,20.35,37631200,20.35
2015-08-19,17.28,18.66,16.63,18.50,29623800,18.50
2015-08-18,20.52,20.52,18.48,18.48,28524200,18.48
2015-08-17,20.16,21.60,20.12,20.53,34867100,20.53
2015-08-14,20.72,22.36,20.18,20.57,46685000,20.57
2015-08-13,20.40,21.60,20.05,21.60,52606400,21.60
2015-08-12,18.50,19.64,17.76,19.64,42057200,19.64
2015-08-11,16.16,17.85,16.08,17.85,28503600,17.85
2015-08-10,15.41,16.35,15.40,16.23,16106600,16.23
2015-08-07,15.57,15.69,15.18,15.51,14393400,15.51
2015-08-06,14.29,15.52,14.20,15.40,12641500,15.40
2015-08-05,14.51,14.80,14.17,14.61,8954100,14.61
2015-08-04,13.68,14.58,13.55,14.54,7885200,14.54
2015-08-03,13.50,14.19,13.00,13.74,5889200,13.74
2015-07-31,14.21,14.74,13.85,14.24,7525600,14.24
2015-07-30,14.60,15.56,14.40,14.73,14143900,14.73
2015-07-29,14.15,14.80,13.50,14.70,10652800,14.70
2015-07-28,13.60,14.45,13.19,13.84,13014100,13.84
2015-07-27,15.74,16.50,14.65,14.65,14138700,14.65
2015-07-24,16.06,17.27,15.82,16.28,22793500,16.28
2015-07-23,15.29,16.30,15.14,16.21,18316200,16.21
2015-07-22,15.30,15.62,14.76,15.25,10404000,15.25
2015-07-21,14.90,16.00,14.55,15.60,13298900,15.60
2015-07-20,15.20,15.97,15.00,15.27,11631500,15.27
2015-07-17,14.30,15.44,14.10,15.16,10487300,15.16
2015-07-16,13.33,14.99,12.89,14.40,9893800,14.40
2015-07-15,15.02,15.50,14.14,14.14,9579200,14.14
2015-07-14,15.20,16.32,14.51,15.71,20091500,15.71
2015-07-13,14.58,15.02,14.26,15.02,14114800,15.02
2015-07-10,13.30,13.65,12.66,13.65,7193200,13.65
2015-07-09,10.55,12.41,10.55,12.41,11244900,12.41
2015-07-08,11.28,11.76,11.28,11.28,7912400,11.28
2015-07-07,13.45,14.00,12.53,12.53,10958300,12.53
2015-07-06,14.78,14.78,12.40,13.92,13913000,13.92
2015-07-03,14.35,15.36,13.44,13.44,12704100,13.44
2015-07-02,16.50,16.83,14.93,14.93,9763100,14.93
2015-07-01,18.10,18.69,16.56,16.58,10655200,16.58
2015-06-30,17.77,18.50,15.66,18.38,13122400,18.38
2015-06-29,20.00,20.29,17.36,17.39,10986900,17.39
2015-06-26,20.88,20.88,19.29,19.29,8578300,19.29
2015-06-25,23.31,23.31,21.00,21.43,8100100,21.43
2015-06-24,22.80,23.28,22.28,23.20,9113200,23.18
2015-06-23,22.40,23.21,20.90,22.47,11088100,22.45
2015-06-22,23.22,23.22,23.22,23.22,000,23.20
2015-06-19,25.51,26.36,23.22,23.22,10989600,23.20
2015-06-18,26.32,26.88,25.76,25.80,11027200,25.78
2015-06-17,25.70,26.21,25.40,26.09,8516200,26.07
2015-06-16,26.29,26.50,25.50,25.69,11141500,25.67
2015-06-15,27.08,28.19,25.99,26.91,16130700,26.89
2015-06-12,28.49,28.49,27.00,27.51,16450100,27.49
2015-06-11,28.30,29.49,28.19,28.49,19201200,28.46
2015-06-10,27.52,28.68,27.32,28.02,20468300,27.99
2015-06-09,26.74,28.35,26.23,28.18,19730300,28.15
2015-06-08,27.61,27.61,26.35,26.74,12842800,26.72
2015-06-05,26.43,28.16,26.43,27.69,18872000,27.66
2015-06-04,27.09,27.09,24.60,26.29,15602600,26.27
2015-06-03,28.06,28.06,26.72,27.16,14647600,27.14
2015-06-02,28.77,29.09,27.50,28.08,19977400,28.05
2015-06-01,27.33,28.58,26.00,28.55,24819800,28.52
2015-05-29,27.12,29.00,25.48,27.32,29998300,27.30
2015-05-28,29.20,32.58,28.10,28.31,44461700,28.28
2015-05-27,27.89,30.49,27.40,29.71,44091800,29.68
2015-05-26,25.53,27.72,24.75,27.72,32307200,27.69
2015-05-25,24.85,25.78,24.60,25.20,31030600,25.18
2015-05-22,22.95,24.33,22.94,24.13,29955300,24.11
2015-05-21,22.40,23.00,22.29,22.75,16500400,22.73
2015-05-20,22.90,23.65,22.68,22.71,22317600,22.69
2015-05-19,23.08,23.96,22.65,23.38,25995700,23.36
2015-05-18,21.38,23.50,20.90,23.10,26713000,23.08
2015-05-15,22.00,22.83,21.65,21.69,19908700,21.67
2015-05-14,21.80,22.50,21.00,22.38,24711300,22.36
2015-05-13,21.16,22.85,20.99,21.03,23424800,21.01
2015-05-12,20.71,21.21,20.61,21.08,13702700,21.06
2015-05-11,20.22,21.19,20.12,20.97,12193400,20.95
2015-05-08,19.11,19.95,19.11,19.85,10055100,19.83
2015-05-07,19.83,20.23,19.05,19.06,9879200,19.04
