Date,Open,High,Low,Close,Volume,Adj Close
2015-10-27,58.12,61.60,57.47,60.69,7842700,60.69
2015-10-26,60.99,61.32,58.11,58.68,8963200,58.68
2015-10-23,55.80,59.32,55.46,59.32,11103500,59.32
2015-10-22,52.07,54.35,52.07,53.93,3582100,53.93
2015-10-21,54.00,55.96,52.02,52.30,6331300,52.30
2015-10-20,53.49,53.91,52.70,53.86,2992000,53.86
2015-10-19,53.97,54.30,52.83,53.22,3250900,53.22
2015-10-16,55.53,55.59,53.01,53.97,3788500,53.97
2015-10-15,52.29,53.70,51.88,53.52,3344700,53.52
2015-10-14,52.01,54.60,52.01,52.62,4229000,52.62
2015-10-13,52.00,52.31,51.41,52.01,3060300,52.01
2015-10-12,50.18,53.25,50.18,52.47,4718000,52.47
2015-10-09,50.18,50.54,49.81,50.18,2335200,50.18
2015-10-08,50.50,51.50,49.90,50.14,4800100,50.14
2015-10-07,47.92,47.92,47.92,47.92,000,47.92
2015-10-06,47.92,47.92,47.92,47.92,000,47.92
2015-10-05,47.92,47.92,47.92,47.92,000,47.92
2015-10-02,47.92,47.92,47.92,47.92,000,47.92
2015-10-01,47.92,47.92,47.92,47.92,000,47.92
2015-09-30,47.85,48.21,47.50,47.92,1066000,47.92
2015-09-29,48.26,48.46,47.50,47.74,1327100,47.74
2015-09-28,48.24,48.24,48.24,48.24,000,48.24
2015-09-25,49.47,50.59,48.03,48.24,3569100,48.24
2015-09-24,47.60,49.86,47.60,49.62,4277100,49.62
2015-09-23,48.00,48.28,46.98,47.43,2059900,47.43
2015-09-22,48.80,49.33,48.20,48.61,2007400,48.61
2015-09-21,46.99,49.14,46.50,48.49,2529700,48.49
2015-09-18,47.34,47.94,46.60,47.08,1666100,47.08
2015-09-17,49.28,49.30,46.88,47.00,2941400,47.00
2015-09-16,45.48,49.90,45.41,49.24,3202900,49.24
2015-09-15,46.90,47.79,44.79,45.36,2848600,45.36
2015-09-14,50.48,50.48,46.80,47.18,2795500,47.18
2015-09-11,50.25,50.86,49.40,50.08,2769100,50.08
2015-09-10,50.87,51.53,50.40,50.48,2059000,50.48
2015-09-09,51.00,52.10,50.65,51.56,3396800,51.56
2015-09-08,49.01,50.80,48.37,50.36,2092900,50.36
2015-09-07,49.00,51.00,48.88,48.89,2424900,48.89
